Ligand,Binding Energy,Intermol Energy,Internal Energy,Torsional Energy,Unbound Energy,RMSD
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.87,-7.56,-2.08,2.68,-2.08,4.45
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.12,-6.81,-3.24,2.68,-3.24,4.45
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.18,-6.86,-2.14,2.68,-2.14,4.46
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.89,-6.57,-3.25,2.68,-3.25,4.46
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.82,-6.5,-3.27,2.68,-3.27,4.46
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.38,-5.06,-3.0,2.68,-3.0,4.47
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.57,-5.26,-3.34,2.68,-3.34,4.47
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.86,-6.54,-2.76,2.68,-2.76,4.48
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.47,-6.15,-2.63,2.68,-2.63,4.48
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.78,-7.46,-2.53,2.68,-2.53,4.5
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.61,-5.3,-3.34,2.68,-3.34,4.5
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.57,-6.26,-3.31,2.68,-3.31,4.5
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.32,-6.01,-2.93,2.68,-2.93,4.5
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.59,-6.28,-3.05,2.68,-3.05,4.5
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.08,-6.77,-2.64,2.68,-2.64,4.5
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.21,-6.89,-2.12,2.68,-2.12,4.51
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.58,-6.27,-3.24,2.68,-3.24,4.51
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.17,-6.85,-2.97,2.68,-2.97,4.51
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.93,-6.62,-2.72,2.68,-2.72,4.51
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.79,-6.47,-2.89,2.68,-2.89,4.52
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.03,-5.72,-2.77,2.68,-2.77,4.52
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.61,-8.29,-1.84,2.68,-1.84,4.52
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.0,-5.69,-3.05,2.68,-3.05,4.52
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.37,-6.06,-3.24,2.68,-3.24,4.53
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.58,-7.27,-1.81,2.68,-1.81,4.53
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.61,-6.29,-3.11,2.68,-3.11,4.53
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.8,-6.49,-3.03,2.68,-3.03,4.53
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.72,-6.41,-2.61,2.68,-2.61,4.53
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.8,-7.48,-2.66,2.68,-2.66,4.53
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.62,-6.31,-2.5,2.68,-2.5,4.54
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.01,-5.7,-2.52,2.68,-2.52,4.54
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.8,-7.48,-2.28,2.68,-2.28,4.55
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.18,-6.86,-3.11,2.68,-3.11,4.56
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.63,-5.31,-2.94,2.68,-2.94,4.57
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.09,-5.77,-2.57,2.68,-2.57,4.57
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.21,-6.89,-2.11,2.68,-2.11,4.57
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.14,-6.83,-2.39,2.68,-2.39,4.57
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.84,-7.52,-2.44,2.68,-2.44,4.58
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.84,-6.52,-3.17,2.68,-3.17,4.58
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.74,-6.42,-2.62,2.68,-2.62,4.58
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.44,-7.13,-3.05,2.68,-3.05,4.58
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.86,-6.55,-3.05,2.68,-3.05,4.58
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.1,-5.78,-3.48,2.68,-3.48,4.58
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.54,-6.23,-2.81,2.68,-2.81,4.59
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.93,-6.61,-2.82,2.68,-2.82,4.59
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.22,-5.9,-2.4,2.68,-2.4,4.59
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-1.75,-4.43,-3.19,2.68,-3.19,4.6
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.97,-5.65,-3.26,2.68,-3.26,4.6
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.11,-7.79,-2.0,2.68,-2.0,4.6
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.2,-6.89,-2.74,2.68,-2.74,4.6
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.87,-5.55,-3.47,2.68,-3.47,4.61
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.85,-5.53,-2.43,2.68,-2.43,4.61
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.96,-6.64,-3.0,2.68,-3.0,4.61
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.39,-6.08,-3.15,2.68,-3.15,4.61
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.63,-6.32,-2.34,2.68,-2.34,4.62
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.9,-6.58,-2.12,2.68,-2.12,4.62
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.59,-6.27,-2.59,2.68,-2.59,4.62
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.09,-6.78,-2.37,2.68,-2.37,4.62
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.11,-5.8,-2.17,2.68,-2.17,4.62
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.04,-6.72,-1.59,2.68,-1.59,4.63
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.48,-6.17,-2.42,2.68,-2.42,4.63
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.58,-6.27,-2.82,2.68,-2.82,4.63
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.51,-6.2,-2.38,2.68,-2.38,4.63
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.12,-7.81,-2.5,2.68,-2.5,4.63
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.65,-5.33,-2.74,2.68,-2.74,4.64
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.94,-5.63,-2.71,2.68,-2.71,4.64
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.18,-5.87,-2.74,2.68,-2.74,4.64
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.19,-5.87,-3.05,2.68,-3.05,4.64
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.98,-5.66,-2.87,2.68,-2.87,4.65
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.82,-7.5,-2.66,2.68,-2.66,4.65
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.85,-5.54,-2.91,2.68,-2.91,4.65
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.37,-7.05,-2.58,2.68,-2.58,4.65
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.39,-6.07,-2.87,2.68,-2.87,4.65
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.55,-7.23,-2.72,2.68,-2.72,4.65
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.98,-5.67,-3.36,2.68,-3.36,4.66
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.63,-5.31,-2.82,2.68,-2.82,4.66
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.16,-6.84,-2.47,2.68,-2.47,4.66
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.81,-6.5,-1.63,2.68,-1.63,4.67
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.42,-6.1,-1.88,2.68,-1.88,4.67
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.21,-6.89,-2.84,2.68,-2.84,4.67
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.85,-5.53,-2.89,2.68,-2.89,4.67
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.0,-5.68,-2.37,2.68,-2.37,4.67
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.31,-6.99,-2.93,2.68,-2.93,4.67
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.79,-5.47,-2.94,2.68,-2.94,4.68
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.77,-6.46,-2.89,2.68,-2.89,4.68
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.05,-6.73,-2.45,2.68,-2.45,4.68
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.51,-7.19,-2.58,2.68,-2.58,4.68
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.88,-5.57,-3.38,2.68,-3.38,4.69
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.29,-7.98,-2.92,2.68,-2.92,4.69
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.4,-7.09,-2.63,2.68,-2.63,4.69
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.77,-7.46,-2.81,2.68,-2.81,4.69
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.74,-6.43,-2.89,2.68,-2.89,4.69
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.28,-5.97,-2.54,2.68,-2.54,4.69
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.46,-5.15,-2.98,2.68,-2.98,4.69
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.96,-7.65,-2.72,2.68,-2.72,4.7
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.74,-6.42,-2.08,2.68,-2.08,4.7
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.8,-5.49,-3.15,2.68,-3.15,4.7
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.38,-6.07,-3.22,2.68,-3.22,4.7
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.09,-6.78,-2.66,2.68,-2.66,4.71
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-4.07,-6.75,-2.12,2.68,-2.12,4.71
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.97,-6.66,-2.57,2.68,-2.57,4.71
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-2.96,-5.65,-3.08,2.68,-3.08,4.71
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.65,-8.33,-2.84,2.68,-2.84,4.72
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.52,-6.2,-2.36,2.68,-2.36,4.72
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-3.47,-6.15,-2.89,2.68,-2.89,4.73
macro_6edi_com_ligante_4uz_ligante_6edi_com_ligante_4uz,-5.36,-8.04,-2.91,2.68,-2.91,4.73
