Ligand,Binding Energy,Intermol Energy,Internal Energy,Torsional Energy,Unbound Energy,RMSD
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.13,-6.82,-1.97,2.68,-1.97,3.82
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.46,-6.15,-2.67,2.68,-2.67,3.82
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.04,-5.72,-3.25,2.68,-3.25,3.82
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.6,-5.28,-3.08,2.68,-3.08,3.83
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.38,-7.07,-1.85,2.68,-1.85,3.84
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.79,-6.47,-1.8,2.68,-1.8,3.85
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.87,-6.56,-2.98,2.68,-2.98,3.85
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.47,-5.15,-2.44,2.68,-2.44,3.86
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.07,-5.76,-3.03,2.68,-3.03,3.86
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.78,-6.46,-1.99,2.68,-1.99,3.89
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.08,-7.76,-2.56,2.68,-2.56,3.89
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.27,-6.95,-2.4,2.68,-2.4,3.93
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.51,-6.2,-2.81,2.68,-2.81,3.93
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.85,-6.54,-1.89,2.68,-1.89,3.95
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.37,-6.06,-2.65,2.68,-2.65,3.97
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.45,-7.13,-1.77,2.68,-1.77,4.0
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.61,-6.29,-2.26,2.68,-2.26,4.01
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.62,-6.3,-1.94,2.68,-1.94,4.01
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.33,-6.01,-2.11,2.68,-2.11,4.02
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.33,-6.02,-2.44,2.68,-2.44,4.05
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.03,-5.71,-3.39,2.68,-3.39,4.05
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.6,-6.28,-2.21,2.68,-2.21,4.06
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.36,-6.05,-2.86,2.68,-2.86,4.07
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.82,-6.5,-2.19,2.68,-2.19,4.09
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.83,-7.52,-2.02,2.68,-2.02,4.11
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.31,-6.99,-2.6,2.68,-2.6,4.11
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.75,-7.44,-2.97,2.68,-2.97,4.12
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.31,-6.0,-2.66,2.68,-2.66,4.13
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.7,-7.38,-1.62,2.68,-1.62,4.13
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.17,-7.86,-2.5,2.68,-2.5,4.13
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.88,-6.56,-2.79,2.68,-2.79,4.14
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.42,-7.11,-3.05,2.68,-3.05,4.16
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.06,-6.75,-2.69,2.68,-2.69,4.16
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.77,-6.46,-2.49,2.68,-2.49,4.16
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.63,-7.31,-2.65,2.68,-2.65,4.16
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.58,-6.26,-2.67,2.68,-2.67,4.17
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.53,-7.21,-2.61,2.68,-2.61,4.18
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.81,-6.5,-2.68,2.68,-2.68,4.18
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.87,-6.55,-1.93,2.68,-1.93,4.18
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.09,-6.78,-2.98,2.68,-2.98,4.19
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.68,-7.37,-2.1,2.68,-2.1,4.2
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.62,-5.3,-3.09,2.68,-3.09,4.2
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.72,-7.4,-2.38,2.68,-2.38,4.21
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.22,-7.9,-1.83,2.68,-1.83,4.22
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.73,-7.42,-2.65,2.68,-2.65,4.22
